No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
107,TRD2022082502750,JNE,45556,78114,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""78114"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":125000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""1c96e93cc3a4b9a0b2aed7030bc3fd68"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":1152000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""87afff9af703d78bd1165307e8c9bfee"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":87000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""8e344fcbb4987d564cc486f50307cc49"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":53000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""3749f6efbb4cdc649b7eae2184f8ca2f"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":61000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""73f4e253b7d8ce306c376a65faa556fb"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
108,TRD2022082503123,JNE,45556,24651,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""24651"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":12,""minDuration"":11,""price"":185000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""204f2ff3d30a76a16f73d1ee77cd83e1"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":4,""price"":69000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""78f5b964b39ed36972368b401c7f3d75"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":81000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""4d49b331748e5aa257f9a525a89be2cf"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
109,TRD2022082503223,JNE,45556,92714,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""92714"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":76000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""83b6e5264f4e9969740a4320c6f96201"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":89000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""352f5a9c4a4cee4540ab5d4194edea71"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
110,TRD2022082504262,JNE,45556,70714,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""70714"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":22,""minDuration"":16,""price"":195000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""36418787c9b24966376642cd14d3035e"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":64000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""29314e6541c6ae5b2cadeb88aaabf230"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":74000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""62be7a83b38b46f4e526d69c61a2d8c0"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
111,TRD2022082506188,JNE,45556,41161,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""41161"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":4,""price"":55000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""0f98665bec6819f96ecb3b4b11e58f63"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":22000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""030fb875967f4d207eb34e62db6ebae7"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":14000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""d57b8fad2f9aa56d580fa1429ce53186"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":17000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""892f1188ed4ca4c3da9efd9d7581d649"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
112,TRD2022082600982,JNE,45556,85231,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""85231"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":165000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""58f13204d4747bc38d01589b5059a392"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":82000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""be28c0cd4268654f0ab99ea8938252b5"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":96000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""9efd3e0127b15abce0804c4c74c45f76"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
113,TRD2022082601031,JNE,45556,29152,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""29152"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":22,""minDuration"":16,""price"":300000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""f969d5d8c99aa332f9535b24a7dc2875"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":59000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""23d30679cc084b0858b6acc47b25f0af"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":69000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""d74d66a9c63955f315dbdddbb9a830df"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
114,TRD2022082601060,JNE,45556,76281,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""76281"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":79000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""dc14f63ad4196204c26f70523f287f91"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":92000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""3d98890c0df8494e3e73e5ad0e103d3d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
115,TRD2022082601297,JNE,45556,85231,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""85231"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":165000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""58f13204d4747bc38d01589b5059a392"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":82000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""be28c0cd4268654f0ab99ea8938252b5"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":96000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""9efd3e0127b15abce0804c4c74c45f76"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
116,TRD2022082603010,JNE,11450,28464,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11450"",""destinationPostalCode"":""28464"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":115000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""f21f6bd5a3a07506ea8da8c401ae2587"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":43000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""a27046a3095b771462a25ebb790ca4fe"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":50000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""b60ca9d95cec658c7948fe0b46200d9d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
117,TRD2022082701199,JNE,11450,28464,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11450"",""destinationPostalCode"":""28464"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":115000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""f21f6bd5a3a07506ea8da8c401ae2587"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":43000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""a27046a3095b771462a25ebb790ca4fe"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":50000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""b60ca9d95cec658c7948fe0b46200d9d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
118,TRD2022082701316,JNE,11450,28464,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11450"",""destinationPostalCode"":""28464"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":115000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""f21f6bd5a3a07506ea8da8c401ae2587"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":43000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""a27046a3095b771462a25ebb790ca4fe"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":50000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""b60ca9d95cec658c7948fe0b46200d9d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
