No,originDistrictName,originCityName,originProvince,originPostalCode,originLat,originLong,destDistrictName,destinationCityName,destProvince,destinationPostalCode,destinationLat,destinationLong
6504,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Geya,Tolikara,Papua,99562,0,0
6505,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gika,Tolikara,Papua,99569,0,0
6506,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gilubandu (Gilumbandu/gilimbandu),Tolikara,Papua,99568,0,0
6507,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Goyage,Tolikara,Papua,99562,0,0
6508,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gundagi (Gudage),Tolikara,Papua,99569,0,0
6509,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kai,Tolikara,Papua,99562,0,0
6510,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kamboneri,Tolikara,Papua,99561,0,0
6511,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karubaga,Tolikara,Papua,99562,0,0
6512,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kembu,Tolikara,Papua,99569,0,0
6513,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kondaga (Konda),Tolikara,Papua,99562,0,0
6514,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuari,Tolikara,Papua,99562,0,0
6515,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kubu,Karangasem,Bali,80853,0,0
6516,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Li Anogomma,Tolikara,Papua,99562,0,0
6517,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nabunage,Tolikara,Papua,99568,0,0
6518,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nelawi,Tolikara,Papua,99562,0,0
6519,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Numba,Tolikara,Papua,99562,0,0
6520,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nunggawi (Munggawi),Tolikara,Papua,99568,0,0
6521,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Panaga,Tolikara,Papua,99569,0,0
6522,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Poganeri,Tolikara,Papua,99569,0,0
6523,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tagime,Jayawijaya,Papua,99557,0,0
6524,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tagineri,Tolikara,Papua,99561,0,0
6525,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Telenggeme,Tolikara,Papua,99569,0,0
6526,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Timori,Tolikara,Papua,99569,0,0
6527,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Umagi,Tolikara,Papua,99569,0,0
6528,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wakuwo,Tolikara,Papua,99568,0,0
6529,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wari (Taiyeve),Tolikara,Papua,99569,0,0
6530,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wenam,Tolikara,Papua,99562,0,0
6531,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wina,Tolikara,Papua,99569,0,0
6532,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wonoki (Woniki),Tolikara,Papua,99568,0,0
6533,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wugi,Tolikara,Papua,99562,0,0
6534,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wunin (Wumin),Tolikara,Papua,99562,0,0
6535,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yuko,Tolikara,Papua,99569,0,0
6536,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yuneri,Tolikara,Papua,99562,0,0
6537,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Demba Masirei,Waropen,Papua,98263,0,0
6538,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Inggerus,Waropen,Papua,98261,0,0
6539,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kirihi,Waropen,Papua,98263,0,0
6540,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Masirei,Waropen,Papua,98263,0,0
6541,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oudate Waropen,Waropen,Papua,98262,0,0
6542,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Risei Sayati,Waropen,Papua,98263,0,0
6543,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Urei Faisei,Waropen,Papua,98663,0,0
6544,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wapoga Inggerus,Waropen,Papua,98261,0,0
6545,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Waropen Bawah,Waropen,Papua,98261,0,0
6546,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Amuma,Yahukimo,Papua,99571,0,0
6547,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Anggruk,Yahukimo,Papua,99582,0,0
6548,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bomela,Yahukimo,Papua,99578,0,0
6549,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dekai,Yahukimo,Papua,99571,0,0
6550,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dirwemna (Diruwena),Yahukimo,Papua,99582,0,0
6551,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Duram,Yahukimo,Papua,99582,0,0
6552,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Endomen,Yahukimo,Papua,99582,0,0
6553,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Hereapini (Hereanini),Yahukimo,Papua,99582,0,0
6554,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Hilipuk,Yahukimo,Papua,99578,0,0
6555,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Hogio (Hugio),Yahukimo,Papua,99571,0,0
6556,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Holuon,Yahukimo,Papua,99578,0,0
6557,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kabianggama (Kabianggema),Yahukimo,Papua,99578,0,0
6558,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kayo,Yahukimo,Papua,99571,0,0
6559,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kona,Yahukimo,Papua,99571,0,0
6560,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Koropun (Korupun),Yahukimo,Papua,99578,0,0
6561,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kosarek,Yahukimo,Papua,99582,0,0
6562,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kurima,Yahukimo,Papua,99571,0,0
6563,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kwelemdua (Kwelamdua),Yahukimo,Papua,99578,0,0
6564,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kwikma,Yahukimo,Papua,99578,0,0
6565,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Langda,Yahukimo,Papua,99578,0,0
6566,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lolat,Yahukimo,Papua,99578,0,0
6567,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mugi,Yahukimo,Papua,99571,0,0
6568,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Musaik,Yahukimo,Papua,99571,0,0
6569,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nalca,Yahukimo,Papua,99582,0,0
6570,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ninia,Yahukimo,Papua,99578,0,0
6571,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nipsan,Yahukimo,Papua,99582,0,0
6572,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Obio,Yahukimo,Papua,99571,0,0
6573,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Panggema,Yahukimo,Papua,99582,0,0
6574,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pasema,Yahukimo,Papua,99571,0,0
6575,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pronggoli (Proggoli),Yahukimo,Papua,99582,0,0
6576,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Puldama,Yahukimo,Papua,99582,0,0
6577,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Samenage,Yahukimo,Papua,99571,0,0
6578,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sela,Yahukimo,Papua,99578,0,0
6579,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Seredela (Seredala),Yahukimo,Papua,99571,0,0
6580,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Silimo,Yahukimo,Papua,99571,0,0
6581,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Soba,Yahukimo,Papua,99571,0,0
6582,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sobaham,Yahukimo,Papua,99578,0,0
6583,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Soloikma,Yahukimo,Papua,99578,0,0
6584,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sumo,Yahukimo,Papua,99571,0,0
6585,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Suntamon,Yahukimo,Papua,99578,0,0
6586,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Suru Suru,Yahukimo,Papua,99571,0,0
6587,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Talambo,Yahukimo,Papua,99582,0,0
6588,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tangma,Yahukimo,Papua,99571,0,0
6589,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ubahak,Yahukimo,Papua,99582,0,0
6590,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ubalihi,Yahukimo,Papua,99582,0,0
6591,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ukha,Yahukimo,Papua,99571,0,0
6592,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Walma,Yahukimo,Papua,99582,0,0
6593,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Werima,Yahukimo,Papua,99571,0,0
6594,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wusuma,Yahukimo,Papua,99571,0,0
6595,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yahuliambut,Yahukimo,Papua,99578,0,0
6596,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yogosem,Yahukimo,Papua,99571,0,0
6597,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Abenaho,Yalimo,Papua,99587,0,0
6598,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Apalapsili,Yalimo,Papua,99586,0,0
6599,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Benawa,Yalimo,Papua,99583,0,0
6600,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Elelim,Yalimo,Papua,99584,0,0
6601,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Welarek,Yalimo,Papua,99585,0,0
6602,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ambalau,Sintang,Kalimantan Barat,78684,0,0
6603,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ambarawa,Pringsewu,Lampung,35376,0,0
6604,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ampelgading,"Malang, Kab.",Jawa Timur,65183,0,0
6605,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Angsana,Pandeglang,Banten,42277,0,0
6606,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Antapani,"Bandung, Kota",Jawa Barat,40291,0,0
6607,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Arjasa,Situbondo,Jawa Timur,68371,0,0
6608,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Arjasa,Jember,Jawa Timur,68191,0,0
6609,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Badau,Belitung,Bangka Belitung,33451,0,0
6610,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Balusu,Barru,Sulawesi Selatan,90762,0,0
6611,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bandar,Batang,Jawa Tengah,51254,0,0
6612,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bandar,Simalungun,Sumatera Utara,21184,0,0
6613,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bandar,Bener Meriah,Aceh,24582,0,0
6614,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bandung,Tulungagung,Jawa Timur,66274,0,0
6615,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bangko,Merangin,Jambi,37311,0,0
6616,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bangun Purba,Deli Serdang,Sumatera Utara,20581,0,0
6617,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banjar,Pandeglang,Banten,42252,0,0
6618,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banjar,Buleleng,Bali,81152,0,0
6619,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banjaran,Majalengka,Jawa Barat,45468,0,0
6620,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banjarsari,Lebak,Banten,42355,0,0
6621,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banjarsari,Surakarta (Solo),Jawa Tengah,57137,0,0
6622,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banyuasin II,Banyuasin,Sumatera Selatan,30971,0,0
6623,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banyuasin III,Banyuasin,Sumatera Selatan,30953,0,0
6624,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banyumas,Banyumas,Jawa Tengah,53192,0,0
6625,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Banyuputih,Situbondo,Jawa Timur,68374,0,0
6626,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Baros,"Serang, Kab.",Banten,42173,0,0
6627,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batang,Jeneponto,Sulawesi Selatan,92361,0,0
6628,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bathin II Babeko,Bungo,Jambi,37211,0,0
6629,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bathin II Pelayang,Bungo,Jambi,37255,0,0
6630,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bathin III,Bungo,Jambi,37211,0,0
6631,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bathin III Ulu,Bungo,Jambi,37261,0,0
6632,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bathin VIII (Batin VIII),Sarolangun,Jambi,37480,0,0
6633,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bati-Bati,Tanah Laut,Kalimantan Selatan,70852,0,0
6634,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batin XXIV,Batang Hari,Jambi,36656,0,0
6635,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Ampar,Tanah Laut,Kalimantan Selatan,70882,0,0
6636,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Ampar,Kubu Raya,Kalimantan Barat,78385,0,0
6637,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Ampar,Kutai Timur,Kalimantan Timur,75654,0,0
6638,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Ampar,Batam,Kepulauan Riau,29453,0,0
6639,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Putih,Berau,Kalimantan Timur,77373,0,0
6640,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batu Putih,Kolaka Utara,Sulawesi Tenggara,93955,0,0
6641,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batukuning Lakitan Ulu (BTS)/Cecar,Musi Rawas,Sumatera Selatan,31652,0,0
6642,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bawang,Batang,Jawa Tengah,51274,0,0
6643,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bayan,Lombok Utara,Nusa Tenggara Barat,83354,0,0
6644,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Beji,Depok,Jawa Barat,16423,0,0
6645,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Belida Darat,Muara Enim,Sumatera Selatan,31171,0,0
6646,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Belimbing,Muara Enim,Sumatera Selatan,31352,0,0
6647,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Belitang,Ogan Komering Ulu Timur,Sumatera Selatan,32382,0,0
6648,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Belitang II,Ogan Komering Ulu Timur,Sumatera Selatan,32383,0,0
6649,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Belitang III,Ogan Komering Ulu Timur,Sumatera Selatan,32385,0,0
6650,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Besuki,Tulungagung,Jawa Timur,66275,0,0
6651,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Biau,Buol,Sulawesi Tengah,94563,0,0
6652,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Biduk-Biduk,Berau,Kalimantan Timur,77373,0,0
6653,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Binangun,Cilacap,Jawa Tengah,53281,0,0
6654,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Binuang,Tapin,Kalimantan Selatan,71183,0,0
6655,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Binuang,"Serang, Kab.",Banten,42196,0,0
6656,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Biru-Biru,Deli Serdang,Sumatera Utara,20358,0,0
6657,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bojong,"Pekalongan, Kab.",Jawa Tengah,51156,0,0
6658,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bojong,Pandeglang,Banten,42274,0,0
6659,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bojong,Purwakarta,Jawa Barat,41164,0,0
6660,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bojongsari,Depok,Jawa Barat,16516,0,0
6661,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bola,Sikka,Nusa Tenggara Timur,86171,0,0
6662,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bolano Lambunu/Lambulu,Parigi Moutong,Sulawesi Tengah,94479,0,0
6663,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bone-Bone,Luwu Utara,Sulawesi Selatan,91966,0,0
6664,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bor-Bor,Toba Samosir,Sumatera Utara,22383,0,0
6665,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bringin,"Semarang, Kab.",Jawa Tengah,50772,0,0
6666,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Budong-Budong,Mamuju Tengah,Sulawesi Barat,91563,0,0
6667,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bukit Batu,Bengkalis,Riau,28761,0,0
6668,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bukit Raya,Pekanbaru,Riau,28284,0,0
6669,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bulu,Rembang,Jawa Tengah,59255,0,0
6670,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bulu,Sukoharjo,Jawa Tengah,57563,0,0
6671,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bumi Agung,Way Kanan,Lampung,34763,0,0
6672,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bunga Mayang,Ogan Komering Ulu Timur,Sumatera Selatan,32381,0,0
6673,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bungursari,Purwakarta,Jawa Barat,41181,0,0
6674,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Campaka,Purwakarta,Jawa Barat,41181,0,0
6675,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Candipuro,Lampung Selatan,Lampung,35356,0,0
6676,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Caringin,"Bogor, Kab.",Jawa Barat,16730,0,0
6677,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Caringin,"Sukabumi, Kab.",Jawa Barat,43154,0,0
6678,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cempaka,Ogan Komering Ulu Timur,Sumatera Selatan,32384,0,0
6679,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cenrana,Maros,Sulawesi Selatan,92754,0,0
6680,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ciawi,"Tasikmalaya, Kab.",Jawa Barat,46156,0,0
6681,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibadak,"Sukabumi, Kab.",Jawa Barat,43351,0,0
6682,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibatu,Garut,Jawa Barat,44185,0,0
6683,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibeber,Cilegon,Banten,42427,0,0
6684,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibeber,Cianjur,Jawa Barat,43262,0,0
6685,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibeureum,"Tasikmalaya, Kota",Jawa Barat,46196,0,0
6686,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibeureum,Kuningan,Jawa Barat,45588,0,0
6687,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibinong,"Bogor, Kab.",Jawa Barat,16918,0,0
6688,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibitung,"Bekasi, Kab.",Jawa Barat,17520,0,0
6689,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cibitung,Pandeglang,Banten,42285,0,0
6690,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cidadap,"Sukabumi, Kab.",Jawa Barat,43183,0,0
6691,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cidahu,Kuningan,Jawa Barat,45595,0,0
6692,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cidolog,Ciamis,Jawa Barat,46352,0,0
6693,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cigugur,Kuningan,Jawa Barat,45552,0,0
6694,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ciledug,"Cirebon, Kab.",Jawa Barat,45188,0,0
6695,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cimanggu,"Sukabumi, Kab.",Jawa Barat,43178,0,0
6696,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cimanggu,Cilacap,Jawa Tengah,53256,0,0
6697,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cipanas,Cianjur,Jawa Barat,43253,0,0
6698,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cipayung,Jakarta Timur,DKI Jakarta,13890,0,0
6699,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cipeundeuy,Bandung Barat,Jawa Barat,40558,0,0
6700,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cisarua,Bandung Barat,Jawa Barat,40551,0,0
6701,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Cisarua,Sumedang,Jawa Barat,45355,0,0
6702,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dawuan,Majalengka,Jawa Barat,45453,0,0
6703,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dendang,Belitung Timur,Bangka Belitung,33561,0,0
6704,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dende Piongan Napo,Toraja Utara,Sulawesi Selatan,91862,0,0
6705,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Depok,"Cirebon, Kab.",Jawa Barat,45155,0,0
6706,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Derawan (Pulau Derawan),Berau,Kalimantan Timur,77381,0,0
6707,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Donorojo,Pacitan,Jawa Timur,63554,0,0
6708,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gabus,Pati,Jawa Tengah,59173,0,0
6709,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Galang,Toli-toli,Sulawesi Tengah,94561,0,0
6710,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Galang,Batam,Kepulauan Riau,29483,0,0
6711,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Galis,Bangkalan,Jawa Timur,69173,0,0
6712,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gayam,Bojonegoro,Jawa Timur,62152,0,0
6713,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gebang,Langkat,Sumatera Utara,20856,0,0
6714,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gebang,"Cirebon, Kab.",Jawa Barat,45191,0,0
6715,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gedangan,Sidoarjo,Jawa Timur,61254,0,0
6716,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Geger,"Madiun, Kab.",Jawa Timur,63171,0,0
6717,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gempol,"Pasuruan, Kab.",Jawa Timur,67155,0,0
6718,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Genteng,Surabaya,Jawa Timur,60274,0,0
6719,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gondang,Nganjuk,Jawa Timur,64451,0,0
6720,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gondang,Bojonegoro,Jawa Timur,62172,0,0
6721,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gondang,Sragen,Jawa Tengah,57254,0,0
6722,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gondang,"Mojokerto, Kab.",Jawa Timur,61372,0,0
6723,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Grabag,"Magelang, Kab.",Jawa Tengah,56196,0,0
6724,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Grogol,"Kediri, Kab.",Jawa Timur,64151,0,0
6725,Medan Amplas,Medan,Sumatera Utara,20217,0,0,GUNUNG SARI,"Serang, Kab.",Banten,42163,0,0
6726,Medan Amplas,Medan,Sumatera Utara,20217,0,0,GUNUNGSITOLI ALO OA,Gunungsitoli,Sumatera Utara,22851,0,0
6727,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Indralaya,Ogan Ilir,Sumatera Selatan,30817,0,0
6728,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jabung,Lampung Timur,Lampung,34384,0,0
6729,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jati,Blora,Jawa Tengah,58384,0,0
6730,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jatibarang,Brebes,Jawa Tengah,52261,0,0
6731,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jatinegara,"Tegal, Kab.",Jawa Tengah,52473,0,0
6732,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jatiroto,Wonogiri,Jawa Tengah,57692,0,0
6733,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jetis,Yogyakarta,DI Yogyakarta,55231,0,0
6734,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jetis,Ponorogo,Jawa Timur,63473,0,0
6735,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jetis,Bantul,DI Yogyakarta,55781,0,0
6736,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jeumpa,Bireuen,Aceh,24251,0,0
6737,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jombang,Jombang,Jawa Timur,61417,0,0
6738,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jombang,Jember,Jawa Timur,68168,0,0
6739,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kademangan,"Probolinggo, Kota",Jawa Timur,67226,0,0
6740,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kadipaten,"Tasikmalaya, Kab.",Jawa Barat,46156,0,0
6741,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kalibawang,Kulon Progo,DI Yogyakarta,55672,0,0
