No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
1055,TRD2022082204503,Kali Rungkut,60119,Bantuas,75253,3,5,SIUNT
1056,TRD2022082204645,Kali Rungkut,60119,Banuaran,25222,4,5,SIUNT
1057,TRD2022082204849,Kali Rungkut,60119,Bara-Baraya Timur,90143,2,3,SIUNT
1058,TRD2022082204593,Kali Rungkut,60119,Bara-Baraya Timur,90143,2,3,SIUNT
1059,TRD2022082204676,Kali Rungkut,60119,Bara-Baraya Timur,90143,2,3,SIUNT
1060,TRD2022082204567,Kali Rungkut,60119,Baranangsiang,16143,1,2,SIUNT
1061,TRD2022082204810,Kali Rungkut,60119,Baru,94221,3,4,SIUNT
1062,TRD2022082204494,Kali Rungkut,60119,Barumbung,91352,5,7,SIUNT
1063,TRD2022082204852,Kali Rungkut,60119,Batu Boy,97571,4,5,SIUNT
1064,TRD2022082204514,Kali Rungkut,60119,Batu Intan,33141,3,4,SIUNT
1065,TRD2022082204533,Kali Rungkut,60119,Batu Kucing,37491,7,10,SIUNT
1066,TRD2022082204534,Kali Rungkut,60119,Batumas,78873,7,10,SIUNT
1067,TRD2022082204807,Kali Rungkut,60119,Baturiti,82191,6,9,SIUNT
1068,TRD2022082204523,Kali Rungkut,60119,Beji,16421,1,2,SIUNT
1069,TRD2022082204660,Kali Rungkut,60119,Beji,16421,1,2,SIUNT
1070,TRD2022082204787,Kali Rungkut,60119,Beji,16431,1,2,SIUNT
1071,TRD2022082204850,Kali Rungkut,60119,Belimbing,75313,3,4,SIUNT
1072,TRD2022082204642,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
1073,TRD2022082204634,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
1074,TRD2022082204893,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
1075,TRD2022082204597,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
1076,TRD2022082204718,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
1077,TRD2022082204908,Kali Rungkut,60119,Benoa,80361,4,6,SIUNT
1078,TRD2022082204799,Kali Rungkut,60119,Benoa,80361,4,6,SIUNT
1079,TRD2022082204780,Kali Rungkut,60119,Benoa,80361,4,6,SIUNT
1080,TRD2022082204812,Kali Rungkut,60119,Benua Anyar,70239,2,3,SIUNT
1081,TRD2022082204644,Kali Rungkut,60119,Benua Anyar,70239,2,3,SIUNT
1082,TRD2022082204725,Kali Rungkut,60119,Benu-Benua,93123,3,4,SIUNT
1083,TRD2022082204836,Kali Rungkut,60119,Beringin,36112,2,4,SIUNT
1084,TRD2022082204598,Kali Rungkut,60119,Berok Nipah,25118,4,5,SIUNT
1085,TRD2022082204713,Kali Rungkut,60119,Bila,90814,5,7,SIUNT
1086,TRD2022082204800,Kali Rungkut,60119,Binong,15811,1,2,SIUNT
1087,TRD2022082204774,Kali Rungkut,60119,Bintan,28812,6,8,SIUNT
1088,TRD2022082204557,Kali Rungkut,60119,Bintara,17134,1,2,SIUNT
1089,TRD2022082204746,Kali Rungkut,60119,Bintara,17134,1,2,SIUNT
1090,TRD2022082204754,Kali Rungkut,60119,Bintaro,12330,1,2,SIUNT
1091,TRD2022082204823,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1092,TRD2022082204691,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1093,TRD2022082204782,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1094,TRD2022082204588,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1095,TRD2022082204488,Kali Rungkut,60119,Biru,92714,7,9,SIUNT
1096,TRD2022082204650,Kali Rungkut,60119,Biyonga,96212,8,9,SIUNT
1097,TRD2022082204791,Kali Rungkut,60119,Bojong Kulur,16969,1,2,SIUNT
1098,TRD2022082204560,Kali Rungkut,60119,Bojong Kulur,16969,1,2,SIUNT
1099,TRD2022082204727,Kali Rungkut,60119,Bojong Menteng,17117,1,2,SIUNT
1100,TRD2022082204741,Kali Rungkut,60119,Bojong Menteng,17117,1,2,SIUNT
1101,TRD2022082204883,Kali Rungkut,60119,Bojongsari,40288,2,3,SIUNT
1102,TRD2022082204764,Kali Rungkut,60119,Bojongsari,45214,3,4,SIUNT
1103,TRD2022082204623,Kali Rungkut,60119,Bojongsari,45214,3,4,SIUNT
1104,TRD2022082204856,Kali Rungkut,60119,Bongkaran,60161,1,2,SIUNT
1105,TRD2022082204632,Kali Rungkut,60119,Bua Kana,90222,2,3,SIUNT
1106,TRD2022082204757,Kali Rungkut,60119,Bua Kana,90222,2,3,SIUNT
1107,TRD2022082204594,Kali Rungkut,60119,Bugis,75121,3,5,SIUNT
1108,TRD2022082204574,Kali Rungkut,60119,Bugis,75121,3,5,SIUNT
1109,TRD2022082204907,Kali Rungkut,60119,Bugis,75121,3,5,SIUNT
1110,TRD2022082204859,Kali Rungkut,60119,Bukit Duri,12840,1,2,SIUNT
1111,TRD2022082204889,Kali Rungkut,60119,Bukit Duri,12840,1,2,SIUNT
1112,TRD2022082204637,Kali Rungkut,60119,Bukit Indah,91131,5,7,SIUNT
1113,TRD2022082204756,Kali Rungkut,60119,Bukit Membual,94717,9,11,SIUNT
1114,TRD2022082204492,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
1115,TRD2022082204786,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
1116,TRD2022082204659,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
1117,TRD2022082204576,Kali Rungkut,60119,Bukit Sari,33123,3,4,SIUNT
1118,TRD2022082204748,Kali Rungkut,60119,Bukit Tunggal,73112,2,3,SIUNT
1119,TRD2022082204670,Kali Rungkut,60119,Bukit Tunggal,73112,2,3,SIUNT
1120,TRD2022082204630,Kali Rungkut,60119,Bukit Tunggal,73112,2,3,SIUNT
1121,TRD2022082204715,Kali Rungkut,60119,Bulotadaa Barat,96124,2,4,SIUNT
1122,TRD2022082204825,Kali Rungkut,60119,Buluh Cawang,30618,4,5,SIUNT
1123,TRD2022082204484,Kali Rungkut,60119,Buluh Manis,28785,7,10,SIUNT
1124,TRD2022082204552,Kali Rungkut,60119,Bulusan,50277,2,3,SIUNT
1125,TRD2022082204493,Kali Rungkut,60119,Bumi Raya,35228,2,3,SIUNT
1126,TRD2022082204513,Kali Rungkut,60119,Bumirejo,59163,4,6,SIUNT
1127,TRD2022082204854,Kali Rungkut,60119,Bungur,10460,1,2,SIUNT
1128,TRD2022082204627,Kali Rungkut,60119,Bunulrejo,65123,1,2,SIUNT
1129,TRD2022082204860,Kali Rungkut,60119,Bunut,74162,9,11,SIUNT
1130,TRD2022082204577,Kali Rungkut,60119,Bunut,74162,9,11,SIUNT
1131,TRD2022082204524,Kali Rungkut,60119,Burangkeng,17155,1,2,SIUNT
1132,TRD2022082204508,Kali Rungkut,60119,Cakung Barat,13910,1,2,SIUNT
1133,TRD2022082204742,Kali Rungkut,60119,Caturtunggal,55281,1,2,SIUNT
1134,TRD2022082204887,Kali Rungkut,60119,Cempaka Putih,15411,1,2,SIUNT
1135,TRD2022082204622,Kali Rungkut,60119,Cempaka Putih,15411,1,2,SIUNT
1136,TRD2022082204844,Kali Rungkut,60119,Cempaka Putih,15411,1,2,SIUNT
1137,TRD2022082204528,Kali Rungkut,60119,Cempaka Putih Barat,10520,1,2,SIUNT
1138,TRD2022082204602,Kali Rungkut,60119,Cengkareng Barat,11830,1,2,SIUNT
1139,TRD2022082204671,Kali Rungkut,60119,Cengkeh Turi,20747,4,6,SIUNT
1140,TRD2022082204694,Kali Rungkut,60119,Ciawi,45161,4,6,SIUNT
1141,TRD2022082204569,Kali Rungkut,60119,Cibadak,16166,1,2,SIUNT
1142,TRD2022082204895,Kali Rungkut,60119,Cibeber,40531,3,4,SIUNT
1143,TRD2022082204564,Kali Rungkut,60119,Cibinong,16911,1,2,SIUNT
1144,TRD2022082204695,Kali Rungkut,60119,Cibinong,16911,1,2,SIUNT
1145,TRD2022082204665,Kali Rungkut,60119,Cibubur,13720,1,2,SIUNT
1146,TRD2022082204481,Kali Rungkut,60119,Cigondewah Rahayu,40215,2,3,SIUNT
1147,TRD2022082204603,Kali Rungkut,60119,Cihaurbeuti,46262,5,7,SIUNT
1148,TRD2022082204750,Kali Rungkut,60119,Cijoro Lebak,42317,3,4,SIUNT
1149,TRD2022082204855,Kali Rungkut,60119,Cikole,43113,2,3,SIUNT
1150,TRD2022082204876,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1151,TRD2022082204519,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1152,TRD2022082204480,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1153,TRD2022082204688,Kali Rungkut,60119,Cilandak Timur,12560,1,2,SIUNT
1154,TRD2022082204802,Kali Rungkut,60119,Cilincing,14120,1,2,SIUNT
1155,TRD2022082204616,Kali Rungkut,60119,Cilincing,14120,1,2,SIUNT
1156,TRD2022082204901,Kali Rungkut,60119,Cilincing,14120,1,2,SIUNT
1157,TRD2022082204555,Kali Rungkut,60119,Cimerang,40553,5,7,SIUNT
1158,TRD2022082204553,Kali Rungkut,60119,Cinta Damai,20126,2,4,SIUNT
1159,TRD2022082204753,Kali Rungkut,60119,Cipadu,15155,1,2,SIUNT
1160,TRD2022082204648,Kali Rungkut,60119,Cipaganti,40131,2,3,SIUNT
1161,TRD2022082204831,Kali Rungkut,60119,Cipaku,16133,1,2,SIUNT
1162,TRD2022082204765,Kali Rungkut,60119,Cipenjo,16820,1,2,SIUNT
1163,TRD2022082204672,Kali Rungkut,60119,Cipete,15142,1,2,SIUNT
1164,TRD2022082204878,Kali Rungkut,60119,Cipete Utara,12150,1,2,SIUNT
1165,TRD2022082204693,Kali Rungkut,60119,Cipete Utara,12150,1,2,SIUNT
1166,TRD2022082204489,Kali Rungkut,60119,Ciporang,45514,3,4,SIUNT
1167,TRD2022082204904,Kali Rungkut,60119,Cot Geurundong,24251,10,12,SIUNT
1168,TRD2022082204600,Kali Rungkut,60119,Curahgrinting,67212,3,4,SIUNT
1169,TRD2022082204845,Kali Rungkut,60119,Curahgrinting,67212,3,4,SIUNT
1170,TRD2022082204785,Kali Rungkut,60119,Curug,16340,1,2,SIUNT
1171,TRD2022082204636,Kali Rungkut,60119,Curug Kulon,15810,1,2,SIUNT
1172,TRD2022082204806,Kali Rungkut,60119,Danau Baru,29351,7,10,SIUNT
1173,TRD2022082204882,Kali Rungkut,60119,Delima,28291,2,4,SIUNT
1174,TRD2022082204505,Kali Rungkut,60119,Deli Tua,20144,2,4,SIUNT
1175,TRD2022082204663,Kali Rungkut,60119,Dendengan Dalam,95127,2,4,SIUNT
1176,TRD2022082204749,Kali Rungkut,60119,Derwati,40292,2,3,SIUNT
1177,TRD2022082204581,Kali Rungkut,60119,Dondang,75265,7,10,SIUNT
1178,TRD2022082204872,Kali Rungkut,60119,Donggala Kodi,94226,3,4,SIUNT
1179,TRD2022082204651,Kali Rungkut,60119,Donorejo,59517,3,4,SIUNT
1180,TRD2022082204490,Kali Rungkut,60119,Dukuh,41256,5,7,SIUNT
1181,TRD2022082204529,Kali Rungkut,60119,Dukuh Menanggal,60234,1,2,SIUNT
1182,TRD2022082204658,Kali Rungkut,60119,Dukuh Menanggal,60234,1,2,SIUNT
1183,TRD2022082204539,Kali Rungkut,60119,Dukuh Sutorejo,60113,1,2,SIUNT
1184,TRD2022082204758,Kali Rungkut,60119,Dukuh Sutorejo,60113,1,2,SIUNT
1185,TRD2022082204656,Kali Rungkut,60119,Dukuh Sutorejo,60113,1,2,SIUNT
1186,TRD2022082204606,Kali Rungkut,60119,Dulomo,96123,9,11,SIUNT
1187,TRD2022082204609,Kali Rungkut,60119,Dupak,60179,1,2,SIUNT
1188,TRD2022082204647,Kali Rungkut,60119,Dupak,60179,1,2,SIUNT
1189,TRD2022082204498,Kali Rungkut,60119,Duren Sawit,13440,1,2,SIUNT
1190,TRD2022082204724,Kali Rungkut,60119,Duri Kepa,11510,1,2,SIUNT
1191,TRD2022082204500,Kali Rungkut,60119,Gadog,43253,5,7,SIUNT
1192,TRD2022082204685,Kali Rungkut,60119,Galung Maloang,91121,5,7,SIUNT
1193,TRD2022082204701,Kali Rungkut,60119,Galung Maloang,91121,5,7,SIUNT
1194,TRD2022082204673,Kali Rungkut,60119,Gambarsari,52193,4,6,SIUNT
1195,TRD2022082204740,Kali Rungkut,60119,Gebang Putih,60117,1,2,SIUNT
1196,TRD2022082204734,Kali Rungkut,60119,Gebang Rejo,94619,8,9,SIUNT
1197,TRD2022082204811,Kali Rungkut,60119,Giri Agung,75552,9,12,SIUNT
1198,TRD2022082204704,Kali Rungkut,60119,Girian Atas,95544,6,8,SIUNT
1199,TRD2022082204830,Kali Rungkut,60119,Gogagoman,95715,6,8,SIUNT
1200,TRD2022082204516,Kali Rungkut,60119,Gondosuli,56415,2,3,SIUNT
1201,TRD2022082204592,Kali Rungkut,60119,Grogol,11450,1,2,SIUNT
1202,TRD2022082204678,Kali Rungkut,60119,Gundaling II,22152,9,12,SIUNT
1203,TRD2022082204759,Kali Rungkut,60119,Guntur,12980,1,2,SIUNT
1204,TRD2022082204805,Kali Rungkut,60119,Gunung Elai,75311,3,4,SIUNT
1205,TRD2022082204846,Kali Rungkut,60119,Gunung Makmur,76285,7,10,SIUNT
1206,TRD2022082204608,Kali Rungkut,60119,Gunung Makmur,76285,7,10,SIUNT
1207,TRD2022082204874,Kali Rungkut,60119,Gunung Panjang,75131,3,5,SIUNT
1208,TRD2022082204735,Kali Rungkut,60119,Gunung Panjang,75131,3,5,SIUNT
1209,TRD2022082204769,Kali Rungkut,60119,Gunung Panjang,75131,3,5,SIUNT
1210,TRD2022082204696,Kali Rungkut,60119,Gunung Panjang,75131,3,5,SIUNT
1211,TRD2022082204702,Kali Rungkut,60119,Gunung Sahari Utara,10720,1,2,SIUNT
1212,TRD2022082204781,Kali Rungkut,60119,Gunung Sari Ilir,76121,2,3,SIUNT
1213,TRD2022082204905,Kali Rungkut,60119,Hambala,87112,7,9,SIUNT
1214,TRD2022082204783,Kali Rungkut,60119,Harapan Baru,17123,1,2,SIUNT
1215,TRD2022082204640,Kali Rungkut,60119,Harjosari,28122,2,4,SIUNT
1216,TRD2022082204871,Kali Rungkut,60119,Hatapang,21454,7,10,SIUNT
1217,TRD2022082204674,Kali Rungkut,60119,Hulawa,96181,9,11,SIUNT
1218,TRD2022082204737,Kali Rungkut,60119,Jagaraga,81171,6,9,SIUNT
1219,TRD2022082204479,Kali Rungkut,60119,Jaka Mulya,17146,1,2,SIUNT
1220,TRD2022082204835,Kali Rungkut,60119,Janti,61482,4,6,SIUNT
1221,TRD2022082204819,Kali Rungkut,60119,Jatibening Baru,17412,1,2,SIUNT
1222,TRD2022082204483,Kali Rungkut,60119,Jatibening Baru,17412,1,2,SIUNT
1223,TRD2022082204687,Kali Rungkut,60119,Jaticempaka,13620,1,2,SIUNT
1224,TRD2022082204730,Kali Rungkut,60119,Jaticempaka,13620,1,2,SIUNT
1225,TRD2022082204666,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1226,TRD2022082204548,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1227,TRD2022082204827,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1228,TRD2022082204491,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1229,TRD2022082204639,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
1230,TRD2022082204667,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
1231,TRD2022082204838,Kali Rungkut,60119,Jatimulya,17511,2,3,SIUNT
1232,TRD2022082204612,Kali Rungkut,60119,Jatipulo,11430,1,2,SIUNT
1233,TRD2022082204571,Kali Rungkut,60119,Jelapat,73713,7,10,SIUNT
1234,TRD2022082204526,Kali Rungkut,60119,Jelupang,15323,1,2,SIUNT
1235,TRD2022082204733,Kali Rungkut,60119,Jelupang,15323,1,2,SIUNT
1236,TRD2022082204681,Kali Rungkut,60119,Jurang Mangu Barat,15223,1,2,SIUNT
1237,TRD2022082204862,Kali Rungkut,60119,Jurang Mangu Barat,15223,1,2,SIUNT
1238,TRD2022082204738,Kali Rungkut,60119,Jurang Mangu Barat,15223,1,2,SIUNT
1239,TRD2022082204700,Kali Rungkut,60119,Jurang Mangu Barat,15223,1,2,SIUNT
1240,TRD2022082204511,Kali Rungkut,60119,Kadirejo,57475,4,6,SIUNT
1241,TRD2022082204816,Kali Rungkut,60119,Kalembu Kuni,87217,7,9,SIUNT
1242,TRD2022082204683,Kali Rungkut,60119,Kalianget,81153,6,9,SIUNT
1243,TRD2022082204789,Kali Rungkut,60119,Kaliwulu,45154,4,6,SIUNT
1244,TRD2022082204680,Kali Rungkut,60119,Kampung Bandar,28153,2,4,SIUNT
1245,TRD2022082204620,Kali Rungkut,60119,Kapuk,14470,1,2,SIUNT
1246,TRD2022082204568,Kali Rungkut,60119,Kapuk,14470,1,2,SIUNT
1247,TRD2022082204607,Kali Rungkut,60119,Kapuk,14470,1,2,SIUNT
1248,TRD2022082204900,Kali Rungkut,60119,Karang Anyar Pantai,77111,2,3,SIUNT
1249,TRD2022082204902,Kali Rungkut,60119,Karangbong,61254,2,3,SIUNT
1250,TRD2022082204591,Kali Rungkut,60119,Karangbong,61254,2,3,SIUNT
1251,TRD2022082204621,Kali Rungkut,60119,Karang Pilang,60221,1,2,SIUNT
1252,TRD2022082204760,Kali Rungkut,60119,Karangrejo,59185,4,6,SIUNT
1253,TRD2022082204521,Kali Rungkut,60119,Karangrejo,63261,4,6,SIUNT
1254,TRD2022082204707,Kali Rungkut,60119,Karang Tunggal,75572,7,10,SIUNT
1255,TRD2022082204777,Kali Rungkut,60119,Karta Mulya/Mulia,74172,7,9,SIUNT
1256,TRD2022082204886,Kali Rungkut,60119,Karyamukti,43273,5,7,SIUNT
1257,TRD2022082204662,Kali Rungkut,60119,Katangka,92153,7,9,SIUNT
1258,TRD2022082204601,Kali Rungkut,60119,Kawatuna,94233,3,4,SIUNT
1259,TRD2022082204507,Kali Rungkut,60119,Kawatuna,94233,3,4,SIUNT
1260,TRD2022082204828,Kali Rungkut,60119,Kebon Bawang,14320,1,2,SIUNT
1261,TRD2022082204668,Kali Rungkut,60119,Kebondalem,42433,1,2,SIUNT
1262,TRD2022082204624,Kali Rungkut,60119,Kebon Jeruk,40172,2,3,SIUNT
1263,TRD2022082204864,Kali Rungkut,60119,Kedungpane,50211,2,3,SIUNT
1264,TRD2022082204797,Kali Rungkut,60119,Kedungsumur,61275,2,3,SIUNT
1265,TRD2022082204731,Kali Rungkut,60119,Kelapa Gading Barat,14240,1,2,SIUNT
1266,TRD2022082204562,Kali Rungkut,60119,Kesenden,45121,2,3,SIUNT
1267,TRD2022082204545,Kali Rungkut,60119,Ketaon,57373,4,6,SIUNT
1268,TRD2022082204877,Kali Rungkut,60119,Kliris,51381,4,6,SIUNT
1269,TRD2022082204633,Kali Rungkut,60119,Kolor,69417,3,4,SIUNT
1270,TRD2022082204703,Kali Rungkut,60119,Kota Matsum II,20215,2,4,SIUNT
1271,TRD2022082204570,Kali Rungkut,60119,Kota Matsum II,20215,2,4,SIUNT
1272,TRD2022082204843,Kali Rungkut,60119,Koto Majidin Hilir,33782,5,7,SIUNT
1273,TRD2022082204833,Kali Rungkut,60119,Kuala Secapah,78914,5,8,SIUNT
1274,TRD2022082204628,Kali Rungkut,60119,Kubu Parak Karakah (Dalam),25126,4,5,SIUNT
1275,TRD2022082204809,Kali Rungkut,60119,Kulim,28286,2,4,SIUNT
1276,TRD2022082204615,Kali Rungkut,60119,Kulim,28286,2,4,SIUNT
1277,TRD2022082204677,Kali Rungkut,60119,Kutambaru,22161,7,10,SIUNT
1278,TRD2022082204699,Kali Rungkut,60119,Laanoipi,93673,11,13,SIUNT
1279,TRD2022082204551,Kali Rungkut,60119,Labuhan Ratu Satu (I),34396,5,7,SIUNT
1280,TRD2022082204638,Kali Rungkut,60119,Lakarsantri,60211,1,2,SIUNT
1281,TRD2022082204714,Kali Rungkut,60119,Laksamana,28821,6,8,SIUNT
1282,TRD2022082204822,Kali Rungkut,60119,Lalebata,91651,5,7,SIUNT
1283,TRD2022082204518,Kali Rungkut,60119,Lamaru,76117,2,3,SIUNT
1284,TRD2022082204899,Kali Rungkut,60119,Lanci Jaya,84253,9,11,SIUNT
1285,TRD2022082204532,Kali Rungkut,60119,Landih,80611,5,7,SIUNT
1286,TRD2022082204543,Kali Rungkut,60119,Lariang,91571,5,7,SIUNT
1287,TRD2022082204496,Kali Rungkut,60119,Lawir,86516,12,23,SIUNT
1288,TRD2022082204697,Kali Rungkut,60119,Lele,94973,9,11,SIUNT
1289,TRD2022082204682,Kali Rungkut,60119,Lengkong,40287,2,3,SIUNT
1290,TRD2022082204832,Kali Rungkut,60119,Limo Kaum,27213,7,10,SIUNT
1291,TRD2022082204646,Kali Rungkut,60119,Lingkar Barat,38221,3,4,SIUNT
1292,TRD2022082204679,Kali Rungkut,60119,Malinau Hulu,77554,9,10,SIUNT
1293,TRD2022082204558,Kali Rungkut,60119,Manembo Nembo Tengah,95545,6,8,SIUNT
1294,TRD2022082204790,Kali Rungkut,60119,Manembo Nembo Tengah,95545,6,8,SIUNT
1295,TRD2022082204517,Kali Rungkut,60119,Manggala,79672,5,8,SIUNT
1296,TRD2022082204779,Kali Rungkut,60119,Margahayu Selatan,40226,2,3,SIUNT
1297,TRD2022082204510,Kali Rungkut,60119,Margahayu Utara,40214,2,3,SIUNT
1298,TRD2022082204538,Kali Rungkut,60119,Margajaya,16116,1,2,SIUNT
1299,TRD2022082204739,Kali Rungkut,60119,Margoagung,55561,1,2,SIUNT
1300,TRD2022082204880,Kali Rungkut,60119,Mataram Timur,83121,3,5,SIUNT
1301,TRD2022082204732,Kali Rungkut,60119,Medan Tenggara,20228,2,4,SIUNT
1302,TRD2022082204684,Kali Rungkut,60119,Mekar Baru,78391,9,12,SIUNT
1303,TRD2022082204625,Kali Rungkut,60119,Mekar Jaya,28381,6,8,SIUNT
1304,TRD2022082204595,Kali Rungkut,60119,Mekarsari,43181,4,6,SIUNT
1305,TRD2022082204801,Kali Rungkut,60119,Mekarsari,16452,1,2,SIUNT
1306,TRD2022082204482,Kali Rungkut,60119,Melasu Baru,77482,12,14,SIUNT
1307,TRD2022082204698,Kali Rungkut,60119,Meral Kota,29664,13,24,SIUNT
1308,TRD2022082204550,Kali Rungkut,60119,Merdeka,85362,9,11,SIUNT
1309,TRD2022082204641,Kali Rungkut,60119,Mindi,45473,4,6,SIUNT
1310,TRD2022082204723,Kali Rungkut,60119,Montong Baan Selatan,83662,9,11,SIUNT
1311,TRD2022082204502,Kali Rungkut,60119,Muara Tebo,37571,6,8,SIUNT
1312,TRD2022082204792,Kali Rungkut,60119,Mujur Lor,53282,4,6,SIUNT
1313,TRD2022082204477,Kali Rungkut,60119,Negeri Katon,34176,5,8,SIUNT
1314,TRD2022082204891,Kali Rungkut,60119,Neglasari,43283,5,7,SIUNT
1315,TRD2022082204803,Kali Rungkut,60119,Neusu Aceh,23244,5,6,SIUNT
1316,TRD2022082204824,Kali Rungkut,60119,Neusu Aceh,23244,5,6,SIUNT
1317,TRD2022082204826,Kali Rungkut,60119,Ngaglik,65311,2,3,SIUNT
1318,TRD2022082204814,Kali Rungkut,60119,Ngalas,57425,4,6,SIUNT
1319,TRD2022082204579,Kali Rungkut,60119,Nijang,84316,7,9,SIUNT
1320,TRD2022082204572,Kali Rungkut,60119,Nyelanding,38765,9,12,SIUNT
1321,TRD2022082204654,Kali Rungkut,60119,Padang Tangah,26224,6,8,SIUNT
1322,TRD2022082204721,Kali Rungkut,60119,Pajarakan Kulon,67281,4,6,SIUNT
1323,TRD2022082204661,Kali Rungkut,60119,Pal Lima,78114,4,6,SIUNT
1324,TRD2022082204522,Kali Rungkut,60119,Pampang,90231,2,3,SIUNT
1325,TRD2022082204531,Kali Rungkut,60119,Pandeyan,57375,4,6,SIUNT
1326,TRD2022082204605,Kali Rungkut,60119,Pangkajene,91611,5,7,SIUNT
1327,TRD2022082204840,Kali Rungkut,60119,Pangkalan Bulian,30755,5,7,SIUNT
1328,TRD2022082204582,Kali Rungkut,60119,Panjer,80113,2,3,SIUNT
1329,TRD2022082204729,Kali Rungkut,60119,Panjer,80113,2,3,SIUNT
1330,TRD2022082204495,Kali Rungkut,60119,Panjer,80113,2,3,SIUNT
1331,TRD2022082204635,Kali Rungkut,60119,Parung Serab,15153,1,2,SIUNT
1332,TRD2022082204755,Kali Rungkut,60119,Pasirdoton,43358,4,6,SIUNT
1333,TRD2022082204618,Kali Rungkut,60119,Pasir Impun,40191,2,3,SIUNT
1334,TRD2022082204565,Kali Rungkut,60119,Pasir Impun,40191,2,3,SIUNT
1335,TRD2022082204896,Kali Rungkut,60119,Pasir Putih,74322,9,11,SIUNT
1336,TRD2022082204544,Kali Rungkut,60119,Pasir Putih,16516,1,2,SIUNT
1337,TRD2022082204536,Kali Rungkut,60119,Pasir Putih,36139,2,4,SIUNT
1338,TRD2022082204722,Kali Rungkut,60119,Pasir Putih,36139,2,4,SIUNT
1339,TRD2022082204556,Kali Rungkut,60119,Pasir Putih,16516,1,2,SIUNT
1340,TRD2022082204793,Kali Rungkut,60119,Pasir Putih,16516,1,2,SIUNT
1341,TRD2022082204497,Kali Rungkut,60119,Patam Lestari,29427,3,4,SIUNT
1342,TRD2022082204716,Kali Rungkut,60119,Patra Manggala,15530,1,2,SIUNT
1343,TRD2022082204910,Kali Rungkut,60119,Pemecutan,80231,2,3,SIUNT
1344,TRD2022082204841,Kali Rungkut,60119,Perdamaian,24475,5,6,SIUNT
1345,TRD2022082204611,Kali Rungkut,60119,Perhentianmarpoyan,28125,2,4,SIUNT
1346,TRD2022082204766,Kali Rungkut,60119,Perhentianmarpoyan,28125,2,4,SIUNT
1347,TRD2022082204817,Kali Rungkut,60119,Perk. Damuli,21457,7,10,SIUNT
1348,TRD2022082204586,Kali Rungkut,60119,Pesisir,28144,2,4,SIUNT
1349,TRD2022082204540,Kali Rungkut,60119,Prenggan,55163,1,2,SIUNT
1350,TRD2022082204863,Kali Rungkut,60119,Purwosari,63319,3,4,SIUNT
1351,TRD2022082204776,Kali Rungkut,60119,Putat Lor,65174,4,6,SIUNT
1352,TRD2022082204773,Kali Rungkut,60119,Putussibau Kota,78716,7,10,SIUNT
1353,TRD2022082204851,Kali Rungkut,60119,Ragajaya,16920,1,2,SIUNT
1354,TRD2022082204626,Kali Rungkut,60119,Ranca Iyuh,15710,1,2,SIUNT
1355,TRD2022082204573,Kali Rungkut,60119,Rawa Sari,36125,2,4,SIUNT
1356,TRD2022082204752,Kali Rungkut,60119,Rejosari,33111,3,4,SIUNT
1357,TRD2022082204690,Kali Rungkut,60119,Rengas,15412,1,2,SIUNT
1358,TRD2022082204613,Kali Rungkut,60119,Sambaliung,77371,9,12,SIUNT
1359,TRD2022082204527,Kali Rungkut,60119,Sandangan Satu,95691,7,10,SIUNT
1360,TRD2022082204629,Kali Rungkut,60119,Sangkar Nihuta,22312,6,8,SIUNT
1361,TRD2022082204903,Kali Rungkut,60119,Sari Mekar,81119,6,9,SIUNT
1362,TRD2022082204795,Kali Rungkut,60119,Sario Kotabaru,95115,2,4,SIUNT
1363,TRD2022082204512,Kali Rungkut,60119,Sawahan,55892,4,6,SIUNT
1364,TRD2022082204675,Kali Rungkut,60119,Seberang Tembilahan Barat,29212,6,8,SIUNT
1365,TRD2022082204657,Kali Rungkut,60119,Seberang Tembilahan Barat,29212,6,8,SIUNT
1366,TRD2022082204554,Kali Rungkut,60119,Sei/Sungai Pinang Dalam,75117,3,5,SIUNT
